datetime,close,high,low,open,volume
10-03-2016 00:00,83.8,85.55,81.55,81.9,18838685
11-03-2016 00:00,83.5,84.75,81.6,83.9,10301155
14-03-2016 00:00,84.9,86,84.2,84.5,6642436
15-03-2016 00:00,83.9,86,83.6,85,11700066
16-03-2016 00:00,81.5,84.25,79.35,84,13890592
17-03-2016 00:00,81,83.8,80.7,82.5,8476015
18-03-2016 00:00,85.2,85.5,82,82.4,14366152
21-03-2016 00:00,86,87,84.3,85.7,12324190
22-03-2016 00:00,87,88,84.85,85.9,12800780
23-03-2016 00:00,91.3,91.7,87.9,88,22685606
28-03-2016 00:00,83.25,92.5,82.55,92.5,20101957
29-03-2016 00:00,84.4,86.15,83.5,83.9,14305542
30-03-2016 00:00,88,89.3,85.25,85.5,15758559
31-03-2016 00:00,87.95,89,86.5,87.85,16963906
01-04-2016 00:00,86.65,87.65,86.05,87.5,8139439
04-04-2016 00:00,89.1,90.65,86.5,87.45,14431538
05-04-2016 00:00,84.9,89.4,84.35,88.2,11541211
06-04-2016 00:00,88.95,89.7,85.5,85.75,14585715
07-04-2016 00:00,87.3,89.4,86.75,89,6979457
08-04-2016 00:00,87.7,89.5,86,87.25,10212068
11-04-2016 00:00,92.2,93.2,87.85,88.15,15187158
12-04-2016 00:00,92,93.15,90.2,91.35,12789430
13-04-2016 00:00,96.3,97.7,93.05,93.05,18201767
18-04-2016 00:00,97.05,97.6,94.5,96.8,11527074
20-04-2016 00:00,101.8,102.4,98.25,99.45,24020057
21-04-2016 00:00,101.8,104.25,100.65,102.4,18328986
22-04-2016 00:00,101.1,102.75,100.6,101.5,10577244
25-04-2016 00:00,98.4,101.35,96.55,101.15,9752785
26-04-2016 00:00,103.15,103.45,98.9,99.05,17484714
27-04-2016 00:00,101.75,104.4,101.1,103.25,8607518
28-04-2016 00:00,96.9,102.45,96.5,101.8,19093454
29-04-2016 00:00,96.35,99,93.4,97.4,23929755
02-05-2016 00:00,98.65,100.65,94.6,96.4,18962903
03-05-2016 00:00,96.9,100.6,96.55,99.5,13225593
04-05-2016 00:00,91.15,95.8,90.65,95.5,14740553
05-05-2016 00:00,90.45,93.2,88.9,91.5,15926658
06-05-2016 00:00,91.9,92.3,89.2,90.5,13758624
09-05-2016 00:00,91.7,93.9,91,93,11577265
10-05-2016 00:00,89.85,91.05,89.2,91.05,12264885
11-05-2016 00:00,91.6,92.8,88.8,89.5,14204732
12-05-2016 00:00,93.4,93.75,92,92.3,9628472
13-05-2016 00:00,89.3,93.4,88.85,93.4,12852619
16-05-2016 00:00,89.8,90.55,88.1,89.75,8759799
17-05-2016 00:00,89.1,91.2,88.9,90.55,7734643
18-05-2016 00:00,89.15,89.6,87.25,88.2,8076399
19-05-2016 00:00,87.05,90.9,86.3,89.05,10822516
20-05-2016 00:00,86.95,88.55,86.45,87.6,10826038
23-05-2016 00:00,86.9,88.45,86.3,87.95,6339823
24-05-2016 00:00,86.3,87.45,83.5,87.1,8892273
25-05-2016 00:00,88.75,89.25,87.55,89,8223849
26-05-2016 00:00,90.3,90.7,87.65,88.9,12228049
27-05-2016 00:00,91.9,92.7,90.85,91,11544310
30-05-2016 00:00,102.95,103.5,98.15,100,43496929
31-05-2016 00:00,105.25,107.65,102.5,103.1,36580800
01-06-2016 00:00,103.1,105.75,102.6,105.35,12374620
02-06-2016 00:00,106.05,106.35,102.2,102.75,12148730
03-06-2016 00:00,105.55,106.9,104.1,106.7,9025991
06-06-2016 00:00,106.85,108,104.55,105.05,13723112
07-06-2016 00:00,109.5,110.25,107,107.25,14522201
08-06-2016 00:00,109.35,110.45,108,109.75,10622548
09-06-2016 00:00,110.9,112.6,108.95,109,16009358
10-06-2016 00:00,115.3,115.9,110.45,110.45,26738862
13-06-2016 00:00,114.7,115.5,111.35,113.5,15420130
14-06-2016 00:00,115.6,115.85,114.1,114.95,10883646
15-06-2016 00:00,115.75,116.7,114.2,116.25,10291525
16-06-2016 00:00,119.05,119.45,114.35,115.35,19649978
